id,relid,year,active_year,code_status,type_of_violence,conflict_dset_id,conflict_new_id,conflict_name,dyad_dset_id,dyad_new_id,dyad_name,side_a_dset_id,side_a_new_id,side_a,side_b_dset_id,side_b_new_id,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_prec,where_coordinates,where_description,adm_1,adm_2,latitude,longitude,geom_wkt,priogrid_gid,country,country_id,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best,high,low,gwnoa,gwnob
503768,BRA-2023-3-1702-72,2023,true,Clear,3,772,1222,Comando Vermelho - Civilians,772,1702,Comando Vermelho - Civilians,772,772,Comando Vermelho,9999,1,Civilians,1,"""Blog Waldiney Passos,2023-11-28,Homicídio é registrado no bairro São Gonçalo, em Petrolina""",Blog Waldiney Passos,2023-11-28,"Homicídio é registrado no bairro São Gonçalo, em Petrolina",Blog Waldiney Passos,1,Petrolina town,"in the São Gonçalo neighborhood, in Petrolina",Pernambuco state,Petrolina municipality,-9.398610,-40.500830,POINT (-40.50083 -9.39861),116199,Brazil,140,Americas,1,1,2023-11-26 00:00:00.000,2023-11-26 00:00:00.000,0,0,1,0,1,1,1,,
503540,BRA-2023-3-4446-16,2023,false,Check dyad,3,3176,3855,PCC - Civilians,3176,4446,PCC - Civilians,3176,3176,PCC,9999,1,Civilians,1,"""Portal Tucumã,2023-11-28,Video: Rape suspect is killed by the ‘crime court’ in Jorge Teixeira""",Portal Tucumã,2023-11-28,Video: Rape suspect is killed by the ‘crime court’ in Jorge Teixeira,Portal Tucumã,1,Manaus town,Jorge Teixeira,Amazonas state,Manaus municipality,-3.101940,-60.025000,POINT (-60.025 -3.10194),124800,Brazil,140,Americas,1,1,2023-11-28 00:00:00.000,2023-11-28 00:00:00.000,0,0,1,0,1,1,1,,
503583,BRA-2023-3-3-XXX140-124,2023,false,Check dyad,3,XXX140,4281,XXX140 - Civilians,XXX140,4887,XXX140 - Civilians,XXX140,3617,XXX140,9999,1,Civilians,1,"""Portal Tucumã,2023-11-04,Man accused of raping more than 68 teenagers is executed in Manaus alley""",Portal Tucumã,2023-11-04,Man accused of raping more than 68 teenagers is executed in Manaus alley,Portal Tucumã,1,Manaus town,center of Manaus,Amazonas state,Manaus municipality,-3.101940,-60.025000,POINT (-60.025 -3.10194),124800,Brazil,140,Americas,1,1,2023-11-04 00:00:00.000,2023-11-04 00:00:00.000,0,0,1,0,1,1,1,,
503572,BRA-2023-3-3-XXX140-122,2023,false,Check dyad,3,XXX140,4281,XXX140 - Civilians,XXX140,4887,XXX140 - Civilians,XXX140,3617,XXX140,9999,1,Civilians,1,"""Portal Tucumã,2023-11-11,Concierge agent is shot dead after his residence was invaded in Manaus""",Portal Tucumã,2023-11-11,Concierge agent is shot dead after his residence was invaded in Manaus,Portal Tucumã,1,Manaus town,São Pedro neighborhood,Amazonas state,Manaus municipality,-3.101940,-60.025000,POINT (-60.025 -3.10194),124800,Brazil,140,Americas,1,1,2023-11-11 00:00:00.000,2023-11-11 00:00:00.000,0,0,1,0,1,1,1,,
503151,BRA-2023-3-3-XXX140-116,2023,false,Check dyad,3,XXX140,4281,XXX140 - Civilians,XXX140,4887,XXX140 - Civilians,XXX140,3617,XXX140,9999,1,Civilians,1,"""Ecos da Notícia,2023-11-12,Ex-Pastor é executado a tiros na porta de sua residência no bairro Benfica ,em Rio Branco""",Ecos da Notícia,2023-11-12,"Ex-Pastor é executado a tiros na porta de sua residência no bairro Benfica ,em Rio Branco",Ecos da Notícia,1,Rio Branco town,"Travessa Camaro, in the Benfica neighborhood in Rio Branco's Second District/AC.",Acre state,Rio Branco municipality,-9.974720,-67.810000,POINT (-67.81 -9.97472),115425,Brazil,140,Americas,1,1,2023-11-11 00:00:00.000,2023-11-11 00:00:00.000,0,0,1,0,1,1,1,,
503566,BRA-2023-3-3-XXX140-121,2023,false,Check dyad,3,XXX140,4281,XXX140 - Civilians,XXX140,4887,XXX140 - Civilians,XXX140,3617,XXX140,9999,1,Civilians,1,"""Portal Tucumã,2023-11-13,Tragedy in Manaus: ‘Netão’ is shot dead in front of his own house""",Portal Tucumã,2023-11-13,Tragedy in Manaus: ‘Netão’ is shot dead in front of his own house,Portal Tucumã,1,Manaus town,Parque das Laranjeiras neighborhood,Amazonas state,Manaus municipality,-3.101940,-60.025000,POINT (-60.025 -3.10194),124800,Brazil,140,Americas,1,1,2023-11-12 00:00:00.000,2023-11-12 00:00:00.000,0,0,1,0,1,1,1,,
503172,BRA-2023-3-3-XXX140-118,2023,false,Check dyad,3,XXX140,4281,XXX140 - Civilians,XXX140,4887,XXX140 - Civilians,XXX140,3617,XXX140,9999,1,Civilians,1,"""RP50,2023-11-24,Ladrão é assassinado com três tiros na cabeça na zona sudeste""",RP50,2023-11-24,Ladrão é assassinado com três tiros na cabeça na zona sudeste,RP50,1,Teresina town,"Manoel Evangelista neighborhood, Teresina/PI.",Piauí state,Teresina municipality,-5.089170,-42.801940,POINT (-42.80194 -5.08917),121955,Brazil,140,Americas,1,1,2023-11-23 00:00:00.000,2023-11-23 00:00:00.000,0,0,1,0,1,1,1,,
502557,BRA-2023-1-11505-29,2023,false,Check geography,1,XXX140,22,XXX140,11505,11505,Government of Brazil - PCC,22,22,Government of Brazil,3176,3176,PCC,1,"""Bahia190,2023-11-27,Rondesp apreende submetralhadora e um homem é morto após troca de tiros""",Bahia190,2023-11-27,Rondesp apreende submetralhadora e um homem é morto após troca de tiros,Bahia190,4,Bahia state,"in the town of Santa Lúcia, in Eunápolis",Bahia state,,-12.000000,-42.000000,POINT (-42 -12),112597,Brazil,140,Americas,1,1,2023-11-26 00:00:00.000,2023-11-26 00:00:00.000,0,1,0,0,1,1,1,140,
503538,BRA-2023-2-12766-113,2023,true,Clear,2,12766,11993,Nova Okaida - Estados Unidos,12766,12766,Nova Okaida - Estados Unidos,4537,4537,Nova Okaida,4536,4536,Estados Unidos,2,"""Portal Tucumã,2023-11-30,VIDEO: Young woman agonizes to death after being stabbed in a cafeteria in Amazonas"";""Portal Tucumã,2023-11-26,VIDEO: ‘Not me, partner’: Young man cries for mercy, but ends up dead by the ‘crime court’""",Portal Tucumã;Portal Tucumã,2023-11-30;2023-11-26,"VIDEO: Young woman agonizes to death after being stabbed in a cafeteria in Amazonas;VIDEO: ‘Not me, partner’: Young man cries for mercy, but ends up dead by the ‘crime court’",Portal Tucumã,1,Bayeux town,city of Bayeux,Paraíba state,Bayeux municipality,-7.125000,-34.932220,POINT (-34.93222 -7.125),119091,Brazil,140,Americas,1,1,2023-11-25 00:00:00.000,2023-11-25 00:00:00.000,0,0,0,1,1,1,1,,
502805,BRA-2023-2-15142-469,2023,true,Clear,2,15142,13972,Comando Vermelho - PCC,15142,15142,Comando Vermelho - PCC,772,772,Comando Vermelho,3176,3176,PCC,1,"""Infonews,2023-11-01,Man is shot dead next to police vehicle in Lagarto""",Infonews,2023-11-01,Man is shot dead next to police vehicle in Lagarto,Infonet,1,Lagarto town,Lagarto,Sergipe state,Lagarto municipality,-10.917220,-37.665640,POINT (-37.66564 -10.91722),114045,Brazil,140,Americas,1,1,2023-11-01 00:00:00.000,2023-11-01 00:00:00.000,0,0,0,1,1,1,1,,
497497,BRA-2023-2-15142-455,2023,true,Clear,2,15142,13972,Comando Vermelho - PCC,15142,15142,Comando Vermelho - PCC,772,772,Comando Vermelho,3176,3176,PCC,1,"""Carlos Britto,2023-11-02,Homem é assassinado no Residencial Monsenhor Bernardino""",Carlos Britto,2023-11-02,Homem é assassinado no Residencial Monsenhor Bernardino,Carlos Britto,1,Petrolina town,at Residencial Monsenhor Bernardino,Pernambuco state,Petrolina municipality,-9.398610,-40.500830,POINT (-40.50083 -9.39861),116199,Brazil,140,Americas,1,1,2023-11-01 00:00:00.000,2023-11-01 00:00:00.000,0,0,0,1,1,1,1,,
497498,BRA-2023-2-15142-456,2023,true,Clear,2,15142,13972,Comando Vermelho - PCC,15142,15142,Comando Vermelho - PCC,772,772,Comando Vermelho,3176,3176,PCC,1,"""Carlos Britto,2023-11-03,Homem é morto a tiros na porta de casa no bairro Mandacaru""",Carlos Britto,2023-11-03,Homem é morto a tiros na porta de casa no bairro Mandacaru,Carlos Britto,1,Petrolina town,in the Mandacaru neighborhood,Pernambuco state,Petrolina municipality,-9.398610,-40.500830,POINT (-40.50083 -9.39861),116199,Brazil,140,Americas,1,1,2023-11-02 00:00:00.000,2023-11-02 00:00:00.000,0,0,0,1,1,1,1,,
502807,BRA-2023-2-15142-470,2023,true,Clear,2,15142,13972,Comando Vermelho - PCC,15142,15142,Comando Vermelho - PCC,772,772,Comando Vermelho,3176,3176,PCC,1,"""Infonet,2023-11-02,Man is murdered in São Carlos neighborhood""",Infonet,2023-11-02,Man is murdered in São Carlos neighborhood,Infonet,1,Lagarto town,São Carlos neighbourhood,Sergipe state,Lagarto municipality,-10.917220,-37.665640,POINT (-37.66564 -10.91722),114045,Brazil,140,Americas,1,1,2023-11-02 00:00:00.000,2023-11-02 00:00:00.000,0,0,0,1,1,1,1,,
502856,BRA-2023-2-15142-486,2023,true,Check dyad,2,15142,13972,Comando Vermelho - PCC,15142,15142,Comando Vermelho - PCC,772,772,Comando Vermelho,3176,3176,PCC,1,"""Tribunahoje,2023-11-04,Duo invades residence and shoots man to death in São Miguel dos Campos""",Tribunahoje,2023-11-04,Duo invades residence and shoots man to death in São Miguel dos Campos,Tribunahoje,1,São Miguel dos Campos town,São Miguel dos Campos,Alagoas state,São Miguel dos Campos municipality,-9.781110,-36.093610,POINT (-36.09361 -9.78111),115488,Brazil,140,Americas,1,1,2023-11-03 00:00:00.000,2023-11-03 00:00:00.000,0,0,0,1,1,1,1,,
502855,BRA-2023-2-15142-485,2023,true,Check dyad,2,15142,13972,Comando Vermelho - PCC,15142,15142,Comando Vermelho - PCC,772,772,Comando Vermelho,3176,3176,PCC,1,"""Tribunahoje,2023-11-04,17-year-old teenager is shot and beaten to death in Rio Largo""",Tribunahoje,2023-11-04,17-year-old teenager is shot and beaten to death in Rio Largo,Tribunahoje,1,Rio Largo town,Cruzeiro do Sul neighborhood,Alagoas state,Rio Largo municipality,-9.478330,-35.853330,POINT (-35.85333 -9.47833),116209,Brazil,140,Americas,1,1,2023-11-04 00:00:00.000,2023-11-04 00:00:00.000,0,0,0,1,1,1,1,,
502853,BRA-2023-2-15142-484,2023,true,Check dyad,2,15142,13972,Comando Vermelho - PCC,15142,15142,Comando Vermelho - PCC,772,772,Comando Vermelho,3176,3176,PCC,1,"""Tribunahoje,2023-11-04,48-year-old man is murdered with two shots in the rural area of ​​Coqueiro Seco""",Tribunahoje,2023-11-04,48-year-old man is murdered with two shots in the rural area of ​​Coqueiro Seco,Tribunahoje,1,Coqueiro Seco town,rural area of ​​Coqueiro Seco,Alagoas state,Coqueiro Seco municipality,-9.638330,-35.803060,POINT (-35.80306 -9.63833),115489,Brazil,140,Americas,1,1,2023-11-04 00:00:00.000,2023-11-04 00:00:00.000,0,0,0,1,1,1,1,,
503213,BRA-2023-2-15142-498,2023,true,Clear,2,15142,13972,Comando Vermelho - PCC,15142,15142,Comando Vermelho - PCC,772,772,Comando Vermelho,3176,3176,PCC,1,"""Jornal Itaqui-Bacanga,2023-11-08, Casal é encontrado morto dentro de casa, em Balsas """,Jornal Itaqui-Bacanga,2023-11-08,"Casal é encontrado morto dentro de casa, em Balsas",Jornal Itaqui-Bacanga,1,Balsas town,Nova Açucena neighborhood of Balsas/MA.,Maranhão state,Balsas municipality,-7.532500,-46.035560,POINT (-46.03556 -7.5325),118348,Brazil,140,Americas,1,2,2023-11-07 00:00:00.000,2023-11-08 00:00:00.000,0,0,0,2,2,2,2,,
503214,BRA-2023-2-15142-499,2023,true,Check geography,2,15142,13972,Comando Vermelho - PCC,15142,15142,Comando Vermelho - PCC,772,772,Comando Vermelho,3176,3176,PCC,1,"""Jornal Itaqui-Bacanga,2023-11-08, Casal é executado na zona rural de Tutóia """,Jornal Itaqui-Bacanga,2023-11-08,Casal é executado na zona rural de Tutóia,Jornal Itaqui-Bacanga,4,Maranhão state,"Povoado Santo Antônio, a rural area in the municipality of Tutóia/MA.",Maranhão state,,-5.000000,-45.000000,POINT (-45 -5),122671,Brazil,140,Americas,1,1,2023-11-08 00:00:00.000,2023-11-08 00:00:00.000,0,0,0,2,2,2,2,,
502858,BRA-2023-2-15142-487,2023,true,Check dyad,2,15142,13972,Comando Vermelho - PCC,15142,15142,Comando Vermelho - PCC,772,772,Comando Vermelho,3176,3176,PCC,1,"""Tribunahoje,2023-11-08,Criminals pretend to be police officers and kill three in a residence in the city of Igaci""",Tribunahoje,2023-11-08,Criminals pretend to be police officers and kill three in a residence in the city of Igaci,Tribunahoje,1,Igaci town,Centro neighborhood,Alagoas state,Igaci municipality,-9.536940,-36.633610,POINT (-36.63361 -9.53694),115487,Brazil,140,Americas,1,1,2023-11-08 00:00:00.000,2023-11-08 00:00:00.000,0,0,0,3,3,3,3,,
502835,BRA-2023-2-15142-473,2023,true,Clear,2,15142,13972,Comando Vermelho - PCC,15142,15142,Comando Vermelho - PCC,772,772,Comando Vermelho,3176,3176,PCC,1,"""Newsrondonia,2023-11-10,ATTACK IN THE CONDOMINIUM: Police locate nine pistol shell casings where a 13-year-old teenager was killed """,Newsrondonia,2023-11-10,ATTACK IN THE CONDOMINIUM: Police locate nine pistol shell casings where a 13-year-old teenager was killed,Newsrondonia,1,Porto Velho town,Porto Velho,Rondônia state,Porto Velho municipality,-8.761940,-63.903890,POINT (-63.90389 -8.76194),116873,Brazil,140,Americas,1,1,2023-11-10 00:00:00.000,2023-11-10 00:00:00.000,0,0,1,0,1,1,1,,
503568,BRA-2023-2-15142-507,2023,true,Clear,2,15142,13972,Comando Vermelho - PCC,15142,15142,Comando Vermelho - PCC,772,772,Comando Vermelho,3176,3176,PCC,1,"""Portal Tucumã,2023-11-13,Man is executed by gunmen in front of his wife in Manaus""",Portal Tucumã,2023-11-13,Man is executed by gunmen in front of his wife in Manaus,Portal Tucumã,1,Manaus town,Jorge Teixeira,Amazonas state,Manaus municipality,-3.101940,-60.025000,POINT (-60.025 -3.10194),124800,Brazil,140,Americas,1,1,2023-11-11 00:00:00.000,2023-11-11 00:00:00.000,0,0,0,1,1,1,1,,
503735,BRA-2023-2-15142-508,2023,true,Clear,2,15142,13972,Comando Vermelho - PCC,15142,15142,Comando Vermelho - PCC,772,772,Comando Vermelho,3176,3176,PCC,1,"""Carlos Britto,2023-11-11,Corpo de homem é encontrado com sinais de violência no bairro Ouro Preto""",Carlos Britto,2023-11-11,Corpo de homem é encontrado com sinais de violência no bairro Ouro Preto,Carlos Britto,1,Petrolina town,"in the Ouro Preto neighborhood, West Zone of Petrolina",Pernambuco state,Petrolina municipality,-9.398610,-40.500830,POINT (-40.50083 -9.39861),116199,Brazil,140,Americas,1,1,2023-11-11 00:00:00.000,2023-11-11 00:00:00.000,0,0,0,1,1,1,1,,
503736,BRA-2023-2-15142-509,2023,true,Clear,2,15142,13972,Comando Vermelho - PCC,15142,15142,Comando Vermelho - PCC,772,772,Comando Vermelho,3176,3176,PCC,1,"""Carlos Britto,2023-11-12,Onda de violência: Petrolina registra quatro homicídios em menos de 24 horas""",Carlos Britto,2023-11-12,Onda de violência: Petrolina registra quatro homicídios em menos de 24 horas,Carlos Britto,1,Petrolina town,"In the Mandacaru neighborhood,",Pernambuco state,Petrolina municipality,-9.398610,-40.500830,POINT (-40.50083 -9.39861),116199,Brazil,140,Americas,1,1,2023-11-11 00:00:00.000,2023-11-11 00:00:00.000,0,0,0,1,1,1,1,,
503737,BRA-2023-2-15142-510,2023,true,Clear,2,15142,13972,Comando Vermelho - PCC,15142,15142,Comando Vermelho - PCC,772,772,Comando Vermelho,3176,3176,PCC,1,"""Carlos Britto,2023-11-12,Onda de violência: Petrolina registra quatro homicídios em menos de 24 horas""",Carlos Britto,2023-11-12,Onda de violência: Petrolina registra quatro homicídios em menos de 24 horas,Carlos Britto,1,Petrolina town,"in Vila Mocó, a neighborhood located in the central area of the city.",Pernambuco state,Petrolina municipality,-9.398610,-40.500830,POINT (-40.50083 -9.39861),116199,Brazil,140,Americas,1,1,2023-11-11 00:00:00.000,2023-11-11 00:00:00.000,0,0,0,1,1,1,1,,
503759,BRA-2023-2-15142-518,2023,true,Clear,2,15142,13972,Comando Vermelho - PCC,15142,15142,Comando Vermelho - PCC,772,772,Comando Vermelho,3176,3176,PCC,1,"""Blog Waldiney Passos,2023-11-14,Homicídio é registrado no bairro Novo Encontro, em Juazeiro """,Blog Waldiney Passos,2023-11-14,"Homicídio é registrado no bairro Novo Encontro, em Juazeiro",Blog Waldiney Passos,1,Juazeiro town,"in the Novo Encontro neighborhood, in Juazeiro",Bahia state,Juazeiro municipality,-9.411670,-40.498610,POINT (-40.49861 -9.41167),116200,Brazil,140,Americas,1,1,2023-11-13 00:00:00.000,2023-11-13 00:00:00.000,0,0,0,1,1,1,1,,
502838,BRA-2023-2-15142-474,2023,true,Clear,2,15142,13972,Comando Vermelho - PCC,15142,15142,Comando Vermelho - PCC,772,772,Comando Vermelho,3176,3176,PCC,1,"""Newsrondonia,2023-11-13,Young man is executed with several shots in the Jardim das Seringueiras neighborhood, in Ji-Paraná""",Newsrondonia,2023-11-13,"Young man is executed with several shots in the Jardim das Seringueiras neighborhood, in Ji-Paraná",Newsrondonia,1,Ji-Paraná town,Seringueiras neighborhood,Rondônia state,Ji-Paraná municipality,-10.885280,-61.951670,POINT (-61.95167 -10.88528),113997,Brazil,140,Americas,1,1,2023-11-13 00:00:00.000,2023-11-13 00:00:00.000,0,0,0,1,1,1,1,,
502839,BRA-2023-2-15142-475,2023,true,Clear,2,15142,13972,Comando Vermelho - PCC,15142,15142,Comando Vermelho - PCC,772,772,Comando Vermelho,3176,3176,PCC,1,"""Newsrondonia,2023-11-13,Man found dead with gunshot to head next to Honda Civic""",Newsrondonia,2023-11-13,Man found dead with gunshot to head next to Honda Civic,Newsrondonia,1,Porto Velho town,"Ramal do Lixão, Vista Alegre do Abunã district",Rondônia state,Porto Velho municipality,-8.761940,-63.903890,POINT (-63.90389 -8.76194),116873,Brazil,140,Americas,1,1,2023-11-13 00:00:00.000,2023-11-13 00:00:00.000,0,0,0,1,1,1,1,,
502840,BRA-2023-2-15142-476,2023,true,Clear,2,15142,13972,Comando Vermelho - PCC,15142,15142,Comando Vermelho - PCC,772,772,Comando Vermelho,3176,3176,PCC,1,"""Newsrondonia,2023-11-13,Body floating in the Mamoré River could be that of a Brazilian ex-convict Expertise works to identify""",Newsrondonia,2023-11-13,Body floating in the Mamoré River could be that of a Brazilian ex-convict Expertise works to identify,Newsrondonia,5,Mamoré River,Mamoré River,Rondônia state,Guajará-Mirim municipality,-10.366572,-65.371385,POINT (-65.371385 -10.366572),114710,Brazil,140,Americas,1,1,2023-11-13 00:00:00.000,2023-11-13 00:00:00.000,0,0,0,1,1,1,1,,
502809,BRA-2023-2-15142-471,2023,true,Clear,2,15142,13972,Comando Vermelho - PCC,15142,15142,Comando Vermelho - PCC,772,772,Comando Vermelho,3176,3176,PCC,1,"""Infonet,2023-11-13,Body is found hanging upside down in Conj. João Alves""",Infonet,2023-11-13,Body is found hanging upside down in Conj. João Alves,Infonet,1,Aracaju town,João Alves community/favela,Sergipe state,Aracaju municipality,-10.911110,-37.071670,POINT (-37.07167 -10.91111),114046,Brazil,140,Americas,1,1,2023-11-13 00:00:00.000,2023-11-13 00:00:00.000,0,0,0,1,1,1,1,,
502870,BRA-2023-2-15142-488,2023,true,Check dyad,2,15142,13972,Comando Vermelho - PCC,15142,15142,Comando Vermelho - PCC,772,772,Comando Vermelho,3176,3176,PCC,1,"""Tribunahoje,2023-11-14,Body of missing teenager found charred in abandoned house""",Tribunahoje,2023-11-14,Body of missing teenager found charred in abandoned house,Tribunahoje,1,Igaci town,"location known as ""Rua da Rádio""",Alagoas state,Igaci municipality,-9.536940,-36.633610,POINT (-36.63361 -9.53694),115487,Brazil,140,Americas,1,1,2023-11-14 00:00:00.000,2023-11-14 00:00:00.000,0,0,0,1,1,1,1,,
503564,BRA-2023-2-15142-506,2023,true,Clear,2,15142,13972,Comando Vermelho - PCC,15142,15142,Comando Vermelho - PCC,772,772,Comando Vermelho,3176,3176,PCC,1,"""Portal Tucumã,2023-11-16,URGENT: Man is executed on Manaus avenue""",Portal Tucumã,2023-11-16,URGENT: Man is executed on Manaus avenue,Portal Tucumã,1,Manaus town,Alvorada neighborhood,Amazonas state,Manaus municipality,-3.101940,-60.025000,POINT (-60.025 -3.10194),124800,Brazil,140,Americas,1,1,2023-11-14 00:00:00.000,2023-11-14 00:00:00.000,0,1,0,0,1,1,1,,
503740,BRA-2023-2-15142-511,2023,true,Clear,2,15142,13972,Comando Vermelho - PCC,15142,15142,Comando Vermelho - PCC,772,772,Comando Vermelho,3176,3176,PCC,1,"""Carlos Britto,2023-11-16,Homem morre após ser baleado em frente ao Mercado do Produtor de Juazeiro""",Carlos Britto,2023-11-16,Homem morre após ser baleado em frente ao Mercado do Produtor de Juazeiro,Carlos Britto,1,Juazeiro town,"in Juazeiro (BA), in front of the Producer's Market.",Bahia state,Juazeiro municipality,-9.411670,-40.498610,POINT (-40.49861 -9.41167),116200,Brazil,140,Americas,1,1,2023-11-15 00:00:00.000,2023-11-15 00:00:00.000,0,0,0,1,1,1,1,,
